Unnamed: 0,ns,title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev
6,14.0,Category:Morse theory,3406458.0,194.0,0.0,"Wikimedia Commons has media related to Morse <span class=""searchmatch"">theory</span>.",2013-04-05T17:21:56Z,variation theory,Morse theory,0.5263157894736843,8
0,14.0,Category:Programming language researchers,13947677.0,405.0,21.0,"doing research in the fields of programming <span class=""searchmatch"">language</span> <span class=""searchmatch"">theory</span>, compiler construction and program analysis. See also, Category:Programming <span class=""searchmatch"">language</span> designers",2021-06-18T00:18:21Z,language theories,Programming language researchers,0.5151515151515151,19
1,14.0,Category:Academic programming languages,31005405.0,437.0,41.0,"Programming <span class=""searchmatch"">languages</span> influential in computer science and programming <span class=""searchmatch"">language</span> <span class=""searchmatch"">theory</span>. Some are only widely used by computer scientists and may even lack",2018-04-20T17:25:14Z,language theories,Academic programming languages,0.5757575757575757,24
2,14.0,Category:Programming languages,690571.0,454.0,48.0,"individual programming <span class=""searchmatch"">languages</span>. Articles about general programming <span class=""searchmatch"">language</span> topics should be moved to Category:Programming <span class=""searchmatch"">language</span> topics. Top 0–9 A B",2021-10-10T00:05:17Z,language theories,Programming languages,0.48,16
3,14.0,Category:Programming languages conferences,27677783.0,216.0,14.0,"Academic conferences in the fields of programming <span class=""searchmatch"">languages</span>, programming <span class=""searchmatch"">language</span> <span class=""searchmatch"">theory</span>, and compiler design.",2015-03-31T16:15:43Z,language theories,Programming languages conferences,0.5714285714285714,21
4,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Paul Watzlawick Richard Montague Barbara Partee <span class=""searchmatch"">Theories</span> Causal <span class=""searchmatch"">theory</span> of reference Contrast <span class=""searchmatch"">theory</span> of meaning Contrastivism Conventionalism Cratylism",2017-11-16T16:13:15Z,language theories,Theories of language,0.15000000000000002,19
5,14.0,Category:Philosophy of language,744038.0,730.0,73.0,"of <span class=""searchmatch"">language</span> is the branch of philosophy that studies <span class=""searchmatch"">language</span>. Its primary concerns include the nature of linguistic meaning, reference, <span class=""searchmatch"">language</span> use",2020-04-25T17:59:38Z,language theories,Philosophy of language,0.5,20
6,14.0,Category:Magic (supernatural),16567661.0,662.0,80.0,"influence the world using rituals, symbols, actions, gestures and <span class=""searchmatch"">language</span>. Modern <span class=""searchmatch"">theories</span> of magic may see it as the result of a universal sympathy where",2021-05-05T03:21:05Z,language theories,Magic (supernatural),0.52,17
8,14.0,Category:Programming language theory stubs,33404794.0,352.0,0.0,"This category is for stub articles relating to programming <span class=""searchmatch"">language</span> <span class=""searchmatch"">theory</span> or type <span class=""searchmatch"">theory</span>. You can help by expanding them. To add an article to this category",2020-07-30T18:39:50Z,language theories,Programming language theory stubs,0.5294117647058824,18
9,14.0,Category:Programming language theory,24085628.0,144.0,0.0,"Wikimedia Commons has media related to Programming <span class=""searchmatch"">language</span> <span class=""searchmatch"">theory</span>.",2020-01-28T20:25:49Z,language theories,Programming language theory,0.48275862068965514,15
0,14.0,Category:Mathematical logic,693685.0,993.0,143.0,"is divided into four parts: Model <span class=""searchmatch"">theory</span> Proof <span class=""searchmatch"">theory</span> Recursion <span class=""searchmatch"">theory</span>, also known as computability <span class=""searchmatch"">theory</span> Set <span class=""searchmatch"">theory</span> The divisions between these areas",2020-04-22T19:22:12Z,Logical Theory,Mathematical logic,0.47619047619047616,14
5,14.0,Category:Logical expressions,34489612.0,103.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Logical</span> expressions.",2020-10-04T10:22:57Z,Logical Theory,Logical expressions,0.5,9
6,14.0,Category:Combinatory logic,11504496.0,294.0,14.0,"Combinatory logic is a <span class=""searchmatch"">logical</span> calculus used in mathematical logic and theoretical computer science.",2018-12-31T21:26:28Z,Logical Theory,Combinatory logic,0.44999999999999996,13
8,14.0,Category:Logical positivism,12068714.0,210.0,0.0,"Wikimedia Commons has media related to <span class=""searchmatch"">Logical</span> positivism.",2018-12-31T21:27:09Z,Logical Theory,Logical positivism,0.5454545454545454,10
9,14.0,Category:Theories of language,22337303.0,120.0,0.0,"Relevance <span class=""searchmatch"">theory</span> Semantic externalism Semantic holism Situation semantics Structuralism Supposition <span class=""searchmatch"">theory</span> Symbiosism Theological noncognitivism <span class=""searchmatch"">Theory</span> of descriptions",2017-11-16T16:13:15Z,Logical Theory,Theories of language,0.5217391304347826,17
6,14.0,Category:Government by algorithm,64021391.0,399.0,24.0,"by algorithm, which is also known as algorithmic regulation, regulation by algorithms, algorithmic governance, algorithmic <span class=""searchmatch"">legal</span> order or algocracy.",2021-10-29T19:46:28Z,Legal Theory,Government by algorithm,0.5416666666666667,19
0,14.0,Category:Telecommunication theory,12810241.0,280.0,55.0,"Telecommunication <span class=""searchmatch"">theory</span> as taught in most textbooks. Many of these articles may also fit in information <span class=""searchmatch"">theory</span> or signal <span class=""searchmatch"">processing</span> categories. Top 0–9",2020-04-25T17:31:58Z,processing theory,Telecommunication theory,0.5862068965517242,15
1,14.0,Category:Markov processes,28936649.0,271.0,30.0,"This category is for articles about the <span class=""searchmatch"">theory</span> of Markov chains and <span class=""searchmatch"">processes</span>, and associated <span class=""searchmatch"">processes</span>. See Category:Markov models for models for specific",2013-06-22T06:31:50Z,processing theory,Markov processes,0.5,16
2,14.0,Category:Detection theory,1764882.0,211.0,19.0,"Detection <span class=""searchmatch"">theory</span>, or signal detection <span class=""searchmatch"">theory</span>, is a means to quantify the ability to discern between signal and noise.",2013-03-28T02:38:56Z,processing theory,Detection theory,0.4285714285714286,8
4,14.0,Category:Process theory,30227097.0,96.0,0.0,,2016-05-21T22:08:08Z,processing theory,Process theory,0.17647058823529416,4
5,14.0,Category:Learning theory (education),16163925.0,372.0,25.0,"education, learning <span class=""searchmatch"">theories</span> are attempts to describe how people and animals learn, thereby helping us understand the inherently complex <span class=""searchmatch"">process</span> of learning.",2021-09-27T07:39:41Z,processing theory,Learning theory (education),0.5333333333333333,19
6,14.0,Category:Photographic techniques,1120143.0,864.0,52.0,"articles relating to the <span class=""searchmatch"">theory</span> and methodology of composing and/or taking photographs, or to their manipulation during or after <span class=""searchmatch"">processing</span>. It should not be",2019-06-13T06:16:31Z,processing theory,Photographic techniques,0.46153846153846156,19
7,14.0,Category:Ergodic theory,974653.0,227.0,9.0,"This category roughly corresponds to MSC 37A Ergodic <span class=""searchmatch"">theory</span>.",2016-12-06T22:08:53Z,processing theory,Ergodic theory,0.2777777777777778,8
8,14.0,Category:Radio electronics,1474255.0,1290.0,160.0,"audio <span class=""searchmatch"">processing</span>, impedance matching, transmitters, oscillators, or receivers used in radio frequency transmission and; principles, math, or <span class=""searchmatch"">theories</span> used",2021-09-03T22:26:26Z,processing theory,Radio electronics,0.4545454545454546,17
0,14.0,Category:Conflict theory,58293505.0,889.0,86.0,"least, reform. Conflict <span class=""searchmatch"">theories</span> draw attention to power differentials, such as class conflict, and generally contrast <span class=""searchmatch"">historically</span> dominant ideologies.",2021-05-01T23:36:09Z,Historical Theory,Conflict theory,0.4,9
3,14.0,Category:English Marxists,11180202.0,661.0,63.0,"English people who have supported Marxism, a <span class=""searchmatch"">theory</span> and method of working-class self-emancipation. As a <span class=""searchmatch"">theory</span>, it relies on a method of socioeconomic analysis",2021-11-08T12:50:55Z,Historical Theory,English Marxists,0.5652173913043479,17
5,14.0,Category:Obsolete medical terms,18870723.0,306.0,26.0,"See also Category:Obsolete medical <span class=""searchmatch"">theories</span> This is a category for the many <span class=""searchmatch"">historical</span> medical terms which are no longer used in current medical and psychiatric",2020-12-01T03:42:00Z,Historical Theory,Obsolete medical terms,0.5555555555555556,15
6,14.0,Category:French biblical scholars,30605592.0,454.0,41.0,"French scholars in the field of biblical studies. For its <span class=""searchmatch"">theory</span> and methods, the field draws on disciplines ranging from archaeology, ancient history",2019-11-08T13:01:31Z,Historical Theory,French biblical scholars,0.5357142857142857,17
1,14.0,Category:Grand Unified Theory,48343728.0,109.0,0.0,,2015-10-24T05:31:40Z,Unified Theory,Grand Unified Theory,0.30000000000000004,6
4,14.0,Category:Theories of gravitation,2317048.0,98.0,0.0,"sets DGP model Rainbow gravity <span class=""searchmatch"">theory</span> <span class=""searchmatch"">Unified</span>-field-<span class=""searchmatch"">theoric</span> Kaluza–Klein <span class=""searchmatch"">theory</span> Dilaton Supergravity <span class=""searchmatch"">Unified</span>-field-<span class=""searchmatch"">theoric</span> and quantum-mechanical Noncommutative",2020-10-09T22:44:15Z,Unified Theory,Theories of gravitation,0.5769230769230769,19
7,14.0,Category:Comparative Buddhism,6260263.0,164.0,10.0,"Yasa Key concepts Avidyā (Ignorance) Bardo Bodhicitta Buddha-nature Dhamma <span class=""searchmatch"">theory</span> Dharma Enlightenment Five hindrances Indriya Karma Kleshas Mental factors",2021-04-23T19:02:50Z,Unified Theory,Comparative Buddhism,0.5833333333333333,18
0,14.0,Category:Radio electronics,1474255.0,1290.0,160.0,"used in broadcasting, consider Category:Radio. For example, articles about <span class=""searchmatch"">master</span> control, translators, Optimod compressors, or studio-transmitter links belong",2021-09-03T22:26:26Z,master theory,Radio electronics,0.5714285714285714,14
7,14.0,Category:Southern Ming,55023005.0,633.0,23.0,"and Qing Dynasties Society and Culture Poetry Musicians Painting Four <span class=""searchmatch"">Masters</span> of the Ming dynasty Wu School Zhe school Chinese lacquerware table Ming",2021-08-04T15:11:47Z,master theory,Southern Ming,0.5555555555555556,11
2,14.0,Category:Attachment theory,11484129.0,242.0,10.0,"This category is a list of subjects in attachment <span class=""searchmatch"">theory</span>:",2021-11-27T13:06:16Z,development theory,Attachment theory,0.5416666666666667,7
8,14.0,Category:Maritime archaeology,6915014.0,1140.0,130.0,"developed distinct academic <span class=""searchmatch"">theories</span> and vocational practices in the latter half of the twentieth century, once the <span class=""searchmatch"">development</span> of scuba equipment allowed",2019-11-14T21:45:35Z,development theory,Maritime archaeology,0.5925925925925926,15
0,14.0,Category:Radio electronics,1474255.0,1290.0,160.0,"equipment used in radio <span class=""searchmatch"">communications</span> networks, consider Category:Wireless. For example, articles about blocking and traffic <span class=""searchmatch"">theory</span> used in trunked radio",2021-09-03T22:26:26Z,communications theory,Radio electronics,0.48,19
